PRODI,STATUS,ASAL_SEKOLAH,SEKOLAH_JURUSAN,ALAMAT_SEKOLAH,KERJA_AYAH,KETERANGAN_AYAH,JENJANG_SEBELUMNYA,JENIS_SELEKSI,ASAL_KOTA,ASAL_PROVINSI,DEPARTEMEN,PENGHASILAN_KATEGORI,TAHUN ANGKATAN,IPK_2023_GENAP,IPK_2023_GANJIL,IPK_2022_GENAP,IPK_2022_GANJIL,IPK_2021_GENAP,IPK_2021_GANJIL,BEASISWA_LAIN,BEASISWA_KIPK,PRESTASI,Prosentase_Kehadiran
STr-Teknik Elektro Industri,A,SMAN MOJOAGUNG,Lainnya,"JL. JANTI NO 18 MOJOAGUNG JOMBANG 61482, Jombang",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.56,3.5,0.0,0.0,0.0,0.0,0,1,0,89.792
STr-Teknik Elektro Industri,A,SMKN 3 BUDURAN,Lainnya,"JL. JENGGOLO 1C, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.28,3.08,0.0,0.0,0.0,0.0,0,1,0,90.588
STr-Teknik Elektro Industri,A,SMAN 1 GRESIK,Lainnya,"JL. ARIF RAHMAN HAKIM NO. 1 GRESIK, Gresik",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,>20 juta,2023,3.47,3.45,0.0,0.0,0.0,0.0,0,0,0,88.298
STr-Teknik Elektro Industri,A,SMAN 1 BREBES,IPA,"JALAN DR. SETIABUDI NO.11 KAB. BREBES JAWA TENGAH 52212
 , Brebes",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Mandiri,Brebes,Jawa Tengah,Departemen Teknik Elektro,2.5-4 juta,2023,3.56,3.45,0.0,0.0,0.0,0.0,0,0,0,90.578
STr-Teknik Elektro Industri,A,SMAN 1 BANGIL,Lainnya,"JL. BADER NO.03 KALIREJO BANGIL PASURUAN JAWA TIMUR, Pasuruan",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Pasuruan,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.39,3.24,0.0,0.0,0.0,0.0,1,0,0,90.9
STr-Teknik Elektro Industri,A,SMA PROGRESIF BUMI SHALAWAT,Lainnya,"JL. KIAI DASUKI NO.1, LEBO-SIDOARJO, Sidoarjo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2023,3.41,3.37,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMKN 1 BANDUNG,Lainnya,"DS.BANTENGAN.KEC. BANDUNG KAB TULUNGAGUNG, Tulungagung",PNS/ASN,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.17,2.95,0.0,0.0,0.0,0.0,0,0,0,89.848
STr-Teknik Elektro Industri,A,SMKN 2 SURABAYA,Lainnya,"JL. TENTARA GENI PELAJAR ( PATUA ) NO. 26 SBY., Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.37,3.32,0.0,0.0,0.0,0.0,0,1,0,90.464
STr-Teknik Elektro Industri,A,MA HIKMATUL AMANAH,Lainnya,"JL. RAYA TIRTOWENING KM.4 BENDUNGANJATI-PACET, Mojokerto",Tidak Bekerja,Hidup,MA,Seleksi Jalur Prestasi Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.24,3.13,0.0,0.0,0.0,0.0,0,1,0,90.578
STr-Teknik Elektro Industri,A,SMA NEGERI 1 GEDANGAN ,Lainnya,"JL. RAYA SEDATI KM. 2 GEDANGAN - SIDOARJO , Sidoarjo",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.64,3.63,0.0,0.0,0.0,0.0,0,0,0,90.9
STr-Teknik Elektro Industri,A,MAN 2 GRESIK,Lainnya,"JL. RAYA METATU NO.07, Gresik",Wiraswasta/Wirausaha,Hidup,MA,Seleksi Jalur Prestasi Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.32,3.18,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMA MUHAMMADIYAH 2 SURABAYA,Lainnya,"JL. PUCANG ANOM 91 SURABAYA 60282, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,>20 juta,2023,3.32,3.18,0.0,0.0,0.0,0.0,0,0,0,90.352
STr-Teknik Elektro Industri,A,SMAN 2 KOTA MOJOKERTO,Lainnya,"JL. RAYA IJEN NO. 9, Mojokerto",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.41,3.32,0.0,0.0,0.0,0.0,0,0,0,90.796
STr-Teknik Elektro Industri,A,SMA PLUS AR-RAHMAT,Lainnya,"JL. UNTUNG SUROPATI NO.48, Bojonegoro",Pegawai BUMN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Bojonegoro,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2023,3.13,2.97,0.0,0.0,0.0,0.0,0,0,0,90.796
STr-Teknik Elektro Industri,A,SMAN 1 SURABAYA,IPA,"JL. WIJAYA KUSUMA NO. 48 SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.26,3.16,0.0,0.0,0.0,0.0,0,0,0,90.89
STr-Teknik Elektro Industri,A,SMA PLUS AR-RAHMAT,Lainnya,"JL. UNTUNG SUROPATI NO.48, Bojonegoro",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Bojonegoro,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.49,3.45,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMAN 13 SURABAYA,Lainnya,"JL. LIDAH KULON SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2023,3.63,3.63,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMKN 5 SURABAYA,Lainnya,"JL. MAYJEND PRF DR MOESTOPO 167-169 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.53,3.32,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMAN 5 BATAM,Lainnya,"JL. LETJEND. SUPRAPTO KAV. LAMA SAGULUNG, SAGULUNG KOTA, KEPULAUAN RIAU, Batam",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Batam,Kepulauan Riau,Departemen Teknik Elektro,10-20 juta,2023,3.21,3.13,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMA MUHAMMADIYAH 2 SURABAYA,Lainnya,"JL. PUCANG ANOM 91 SURABAYA 60282, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.5,3.37,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMAN 1 GRESIK,IPA,"JL. ARIF RAHMAN HAKIM NO. 1 GRESIK, Gresik",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Gresik,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,3.04,3.03,0.0,0.0,0.0,0.0,0,0,0,89.46000000000001
STr-Teknik Elektro Industri,A,SMAN 2 SITUBONDO,Lainnya,"JL. ANGGREK NO. 1, Situbondo",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Situbondo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.26,3.16,0.0,0.0,0.0,0.0,0,0,0,89.518
STr-Teknik Elektro Industri,A,SMAN 1 MANYAR,IPA,"JL. KAYU RAYA PONGANGAN INDAH GRESIK, Gresik",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.53,3.47,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMAN 6 SURABAYA,IPA,"JL. GUBERNUR SURYO NO. 11 SURABAYA, Surabaya",Tidak Bekerja,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.34,3.18,0.0,0.0,0.0,0.0,0,0,0,90.692
STr-Teknik Elektro Industri,A,SMAN 7 SURABAYA,Lainnya,"JL. NGAGLIK NO. 27-29 SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.31,3.21,0.0,0.0,0.0,0.0,1,0,0,90.796
STr-Teknik Elektro Industri,A,SMAN 3 SAMARINDA,IPA,"JL. IR. H. JUANDA NO. 20, Samarinda",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Samarinda,Kalimantan Timur,Departemen Teknik Elektro,10-20 juta,2023,3.5,3.53,0.0,0.0,0.0,0.0,0,0,0,90.89
STr-Teknik Elektro Industri,A,SMA 1 PROBOLINGGO,IPA,"JL. SOEKARNO - HATTA NO.137, CURAHGRINTING, KEC. KANIGARAN, KOTA PROBOLINGGO, Probolinggo",Lainnya,Hidup,SMA,Seleksi Jalur Mandiri,Probolinggo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.69,3.76,0.0,0.0,0.0,0.0,0,1,0,91.004
STr-Teknik Elektro Industri,A,SMAN 1 KRAKSAAN,Lainnya,"JL. IMAM BONJOL NO. 13 KRAKSAAN, Probolinggo",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Tes Nasional (Negeri),Probolinggo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.5,3.47,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMAN 1 MANYAR,IPA,"JL. KAYU RAYA PONGANGAN INDAH GRESIK, Gresik",Pegawai BUMN,Hidup,SMA,Seleksi Jalur Mandiri,Gresik,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2023,3.06,3.05,0.0,0.0,0.0,0.0,0,0,0,90.238
STr-Teknik Elektro Industri,A,SMAN 3 KEDIRI,IPA,"JL. MAUNI 88 KEDIRI, Kediri",PNS/ASN,Hidup,SMA,Seleksi Jalur Mandiri,Kediri,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.38,3.45,0.0,0.0,0.0,0.0,0,0,0,91.004
STr-Teknik Elektro Industri,A,SMA MUHAMMADIYAH 2 SURABAYA,IPA,"JL. PUCANG ANOM 91 SURABAYA 60282, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2023,2.99,3.0,0.0,0.0,0.0,0.0,0,0,0,89.24199999999999
STr-Teknik Elektro Industri,A,SMKN 1 BATAM,Teknik Elektronika,"JL. PROF DR. HAMKA NO.1 KEL. KIBING KEC. BATU AJI, BATAM - 29423, Batam",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Mandiri,Batam,Kepulauan Riau,Departemen Teknik Elektro,6-10 juta,2023,3.66,3.61,0.0,0.0,0.0,0.0,0,1,0,90.9
STr-Teknik Elektro Industri,A,SMAS AL ISLAM KRIAN,Lainnya,"JL. KYAI MOJO NO.14, JERUK GAMPING, KEC. KRIAN, KAB. SIDOARJO, JAWA TIMUR, Sidoarjo",Wiraswasta/Wirausaha,Hidup,MA,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.67666666666666
STr-Teknik Elektro Industri,A,SMK RAJASA SURABAYA,Lainnya,"JL. GENTENG KALI NO.27 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.66000000000001
STr-Teknik Elektro Industri,A,SMKN 1 REJOTANGAN TULUNGAGUNG,Lainnya,"JL. RAYA REJOTANGAN, Tulungagung",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.33
STr-Teknik Elektro Industri,A,SMKN 1 BATAM,Lainnya,"JL. PROF DR. HAMKA NO.1 KEL. KIBING KEC. BATU AJI, BATAM - 29423, Batam",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Batam,Kepulauan Riau,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,80.69666666666667
STr-Teknik Elektro Industri,A,SMAN 10 SURABAYA,Lainnya,"JL. JEMURSARI I/28 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.77666666666666
STr-Teknik Elektro Industri,A,SMKN 1 KEDIRI,Lainnya,"JALAN VETERAN NO. 9 KEDIRI, Kediri",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Kediri,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,84.85000000000001
STr-Teknik Elektro Industri,A,SMK NEGERI 2 KRAKSAAN,Lainnya,"JL DIPONEGORO 05 SIDOMUKTI KRAKSAAN, Probolinggo",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Probolinggo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,84.86333333333333
STr-Teknik Elektro Industri,A,SMK ANTARTIKA 2 SIDOARJO,Lainnya,"JL. SIWALAN PANJI, BUDURAN, SIDOARJO, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76.12
STr-Teknik Elektro Industri,A,SMA WACHID HASYIM 2,Lainnya,"JL. RAYA NGELOM 86 TAMAN, Sidoarjo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.50333333333333
STr-Teknik Elektro Industri,A,SMAN 1 SAMPANG,Lainnya,"JL.JAKSA AGUNG SUPRAPTO 73 SAMPANG, Sampang",PNS/ASN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sampang,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.85000000000001
STr-Teknik Elektro Industri,A,SMA DARUL ULUM 2 JOMBANG,Lainnya,"REJOSO PETERONGAN, Jombang",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Jombang,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.51666666666667
STr-Teknik Elektro Industri,A,SMAN 1 KEPANJEN,Lainnya,"JL A YANI 48 KEPANJEN MALANG, Malang",Pegawai BUMN,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Malang,Jawa Timur,Departemen Teknik Elektro,>20 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,85.03666666666668
STr-Teknik Elektro Industri,A,SMAN 02,Lainnya,"JL. HASANUDIN JUNREJO, Batu",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Batu,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.22333333333333
STr-Teknik Elektro Industri,A,SMA 1 PROBOLINGGO,Lainnya,"JL. SOEKARNO - HATTA NO.137, CURAHGRINTING, KEC. KANIGARAN, KOTA PROBOLINGGO, Probolinggo",Pegawai BUMD,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Probolinggo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.15666666666667
STr-Teknik Elektro Industri,A,SMAN 1 KEDUNGWARU,Lainnya,"JL. DR. WAHIDIN
SUDIRO HUSODO 12, Tulungagung",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Tes Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,84.48666666666666
STr-Teknik Elektro Industri,A,SMAN 29 JAKARTA,Lainnya,"JL. KRAMAT NO.6 RT 09 RW 01, KEBAYORAN LAMA, KEBAYORAN LAMA UTARA, JAKARTA SELATAN, DKI JAKARTA, 12240
 , Jakarta Selatan",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Jakarta Selatan,DKI Jakarta,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,85.03666666666668
STr-Teknik Elektro Industri,A,SMA NEGERI 1 GEDANGAN ,Lainnya,"JL. RAYA SEDATI KM. 2 GEDANGAN - SIDOARJO , Sidoarjo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,85.41666666666667
STr-Teknik Elektro Industri,A,SMAN 1 BANGIL,Lainnya,"JL. BADER NO.03 KALIREJO BANGIL PASURUAN JAWA TIMUR, Pasuruan",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Pasuruan,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.66000000000001
STr-Teknik Elektro Industri,A,SMAIT IHSANUL FIKRI MUNGKID,Lainnya,"ALAN PABELAN I, PABELAN, MUNGKID, PABELAN, MUNGKID, MAGELANG, JAWA                  TENGAH 56551
SMA/SMK/MA/MAK : SMA, Magelang",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Magelang,Jawa Tengah,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.67666666666666
STr-Teknik Elektro Industri,A,SMKN 1 DRIYOREJO,Lainnya,"JL. MERAH DELIMA KOTA BARU DRIYOREJO (KBD) GRESIK, Gresik",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,80.82333333333334
STr-Teknik Elektro Industri,A,SMKN 1 BLITAR,Teknik Mesin,"JL. KENARI NO. 30, KEL. PLOSOKEREP, KEC. SANANWETAN, 66134 BLITAR, Blitar",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Jalur Mandiri,Blitar,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.47
STr-Teknik Elektro Industri,A,SMKN 5 SURABAYA,Lainnya,"JL. MAYJEND PRF DR MOESTOPO 167-169 SURABAYA, Surabaya",Lainnya,Almarhum,SMK,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,85.21
STr-Teknik Elektro Industri,A,SMAN 10 SURABAYA,IPA,"JL. JEMURSARI I/28 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.67666666666666
STr-Teknik Elektro Industri,A,SMAN 1 KRIAN,Lainnya,"JLN. GUB. SUNANDAR PS. NO. 5 KRIAN. SIDOARJO, Sidoarjo",Pensiunan,Hidup,SMA,Seleksi Jalur Mandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.95
STr-Teknik Elektro Industri,A,SMAN 6 SURABAYA,IPA,"JL. GUBERNUR SURYO NO. 11 SURABAYA, Surabaya",Tidak Bekerja,Almarhum,SMA,Seleksi Jalur Mandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.86333333333333
STr-Teknik Elektro Industri,A,SMAN 1 KEDUNGWARU,IPA,"JL. DR. WAHIDIN SUDIRO HUSODO 12, Tulungagung",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Tulungagung,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.50333333333333
STr-Teknik Elektro Industri,A,SMAN 1 SAMBIT,IPA,"JLN. PONOROGO TRENGGALEK, Ponorogo",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Mandiri,Ponorogo,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.48666666666666
STr-Teknik Elektro Industri,A,SMAN 1 SOOKO,Lainnya,"JL R. AKHMAD BASUNI 361, Mojokerto",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Mandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,10-20 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.33
STr-Teknik Elektro Industri,A,SMK PGRI 1 GRESIK,Lainnya,"JALAN DR. SUTOMO NO. 46, Gresik",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.11666666666666
STr-Teknik Elektro Industri,A,SMKS KRIAN 1,Lainnya,"JL. KYAI MOJO KATRARUNGAN-KRIAN, BAKALAN, KATARUNGAN, SIDOARJO, KAB SIDOARJO, JAWA TIMUR 61262, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.31333333333333
STr-Teknik Elektro Industri,A,SMAN 1 BOYOLANGU,Lainnya,"JL. KI MANGUNSARKORO, Tulungagung",Pensiunan,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Tulungagung,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,83.76
STr-Teknik Elektro Industri,A,SMK TEKNIK PAL SURABAYA,Lainnya,"JL. UJUNG SURABAYA, Surabaya",Tidak Bekerja,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,85.03666666666668
STr-Teknik Elektro Industri,A,SMKN 1 CERME,Lainnya,"JL. JURIT KEC CERME KAB GRESIK, Gresik",Tidak Bekerja,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,82.32666666666667
STr-Teknik Elektro Industri,A,SMKN 1 KEDIRI,Lainnya,"JALAN VETERAN NO. 9 KEDIRI, Kediri",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Kediri,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,83.81
STr-Teknik Elektro Industri,A,SMKN 2 SURABAYA,Lainnya,"JL. TENTARA GENI PELAJAR ( PATUA ) NO. 26 SBY., Surabaya",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,85.03666666666668
STr-Teknik Elektro Industri,A,SMAN 1 DAWARBLANDONG,Lainnya,"JL. DJAROT SUBIYANTORO, Mojokerto",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Jalur Prestasi Nasional (Negeri),Mojokerto,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,83.79333333333334
STr-Teknik Elektro Industri,A,SMKN 1 LAMONGAN,Lainnya,"JL. JEND. SUDIRMAN NO. 84 LAMONGAN, Lamongan",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Jalur Prestasi Nasional (Negeri),Lamongan,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,74.44666666666667
STr-Teknik Elektro Industri,A,SMKN 5 SURABAYA,Lainnya,"JL. MAYJEND PRF DR MOESTOPO 167-169 SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMK,Seleksi Jalur Tes Nasional (Negeri),Surabaya,Jawa Timur,Departemen Teknik Elektro,6-10 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.69
STr-Teknik Elektro Industri,A,SMAN 4 SIDOARJO,Lainnya,"JLN RAYA SUKO RT 05 RW 01 SIDOARJO. KODE POS 61224., Sidoarjo",Pegawai Swasta,Hidup,SMA,Seleksi Jalur Tes Nasional (Negeri),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.86333333333333
